Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:16:56,06-06-2024 14:16:56,0.408s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:16:56,06-06-2024 14:16:57,0.138s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:16:57,06-06-2024 14:17:07,10.133s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:16:57,06-06-2024 14:16:57,0.663s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:16:57,06-06-2024 14:17:00,2.278s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:17:00,06-06-2024 14:17:00,0.371s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:17:00,06-06-2024 14:17:01,0.696s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:17:01,06-06-2024 14:17:01,0.445s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:01,06-06-2024 14:17:02,0.589s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:17:02,06-06-2024 14:17:03,1.333s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:17:03,06-06-2024 14:17:04,0.721s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:04,06-06-2024 14:17:04,0.461s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:17:04,06-06-2024 14:17:06,2.017s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:17:06,06-06-2024 14:17:07,0.401s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:17:07,06-06-2024 14:17:07,0.149s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:17:07,06-06-2024 14:17:16,9.264s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:17:07,06-06-2024 14:17:07,0.700s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:17:07,06-06-2024 14:17:10,2.209s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:17:10,06-06-2024 14:17:10,0.133s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:17:10,06-06-2024 14:17:10,0.631s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:17:10,06-06-2024 14:17:11,0.553s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:11,06-06-2024 14:17:11,0.366s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:17:11,06-06-2024 14:17:12,0.861s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:17:12,06-06-2024 14:17:13,0.803s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:13,06-06-2024 14:17:13,0.429s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:17:13,06-06-2024 14:17:15,2.015s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:17:15,06-06-2024 14:17:16,0.404s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:17:16,06-06-2024 14:17:16,0.143s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:17:16,06-06-2024 14:17:26,10.300s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:17:16,06-06-2024 14:17:17,0.638s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:17:17,06-06-2024 14:17:19,2.449s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:17:19,06-06-2024 14:17:19,0.292s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:17:19,06-06-2024 14:17:20,0.784s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:17:20,06-06-2024 14:17:21,0.490s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:21,06-06-2024 14:17:21,0.568s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:17:21,06-06-2024 14:17:22,1.212s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:17:22,06-06-2024 14:17:23,0.694s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:23,06-06-2024 14:17:24,0.454s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:17:24,06-06-2024 14:17:26,2.014s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:17:26,06-06-2024 14:17:26,0.509s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:17:26,06-06-2024 14:17:26,0.183s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:17:26,06-06-2024 14:17:37,10.244s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:17:26,06-06-2024 14:17:27,0.666s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:17:27,06-06-2024 14:17:30,2.527s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:17:30,06-06-2024 14:17:30,0.284s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:17:30,06-06-2024 14:17:30,0.695s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:17:30,06-06-2024 14:17:31,0.534s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:31,06-06-2024 14:17:32,0.660s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:17:32,06-06-2024 14:17:33,1.074s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:17:33,06-06-2024 14:17:34,0.821s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:34,06-06-2024 14:17:34,0.525s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:17:34,06-06-2024 14:17:36,2.003s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:17:36,06-06-2024 14:17:36,0.285s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:17:36,06-06-2024 14:17:37,0.148s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:17:37,06-06-2024 14:17:42,5.681s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:17:37,06-06-2024 14:17:37,0.673s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:17:37,06-06-2024 14:17:40,2.801s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:17:40,06-06-2024 14:17:40,0.255s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:17:40,06-06-2024 14:17:41,0.617s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:17:41,06-06-2024 14:17:41,0.449s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:41,06-06-2024 14:17:42,0.882s,FAILED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:17:42,06-06-2024 14:17:48,5.686s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:17:42,06-06-2024 14:17:43,0.820s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:17:43,06-06-2024 14:17:45,2.428s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:17:45,06-06-2024 14:17:46,0.247s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:17:46,06-06-2024 14:17:47,0.830s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:17:47,06-06-2024 14:17:47,0.529s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:47,06-06-2024 14:17:48,0.816s,FAILED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:17:48,06-06-2024 14:17:58,10.503s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:17:48,06-06-2024 14:17:49,0.791s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:17:49,06-06-2024 14:17:51,2.702s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:17:51,06-06-2024 14:17:52,0.221s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:17:52,06-06-2024 14:17:52,0.618s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:17:52,06-06-2024 14:17:53,0.445s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:53,06-06-2024 14:17:53,0.571s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:17:53,06-06-2024 14:17:55,1.283s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:17:55,06-06-2024 14:17:55,0.682s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:17:55,06-06-2024 14:17:56,0.445s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:17:56,06-06-2024 14:17:58,2.011s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:17:58,06-06-2024 14:17:58,0.536s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:17:58,06-06-2024 14:17:58,0.178s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:17:58,06-06-2024 14:18:10,11.244s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:17:58,06-06-2024 14:17:59,0.658s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:17:59,06-06-2024 14:18:02,2.914s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:18:02,06-06-2024 14:18:02,0.249s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:18:02,06-06-2024 14:18:03,0.585s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:18:03,06-06-2024 14:18:04,0.703s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:04,06-06-2024 14:18:05,1.064s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:18:05,06-06-2024 14:18:06,1.298s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:18:06,06-06-2024 14:18:07,0.708s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:07,06-06-2024 14:18:07,0.537s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:18:07,06-06-2024 14:18:09,2.012s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:18:09,06-06-2024 14:18:09,0.335s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:18:09,06-06-2024 14:18:10,0.176s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:18:10,06-06-2024 14:18:19,9.841s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:18:10,06-06-2024 14:18:10,0.654s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:18:10,06-06-2024 14:18:13,2.922s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:18:13,06-06-2024 14:18:13,0.157s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:18:13,06-06-2024 14:18:14,0.340s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:18:14,06-06-2024 14:18:14,0.672s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:14,06-06-2024 14:18:15,0.340s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:18:15,06-06-2024 14:18:16,0.979s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:18:16,06-06-2024 14:18:16,0.699s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:16,06-06-2024 14:18:17,0.482s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:18:17,06-06-2024 14:18:19,2.010s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:18:19,06-06-2024 14:18:19,0.401s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:18:19,06-06-2024 14:18:19,0.167s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:18:19,06-06-2024 14:18:30,10.311s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:18:20,06-06-2024 14:18:20,0.681s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:18:20,06-06-2024 14:18:23,2.453s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:18:23,06-06-2024 14:18:23,0.245s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:18:23,06-06-2024 14:18:24,0.853s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:18:24,06-06-2024 14:18:24,0.477s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:24,06-06-2024 14:18:25,0.600s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:18:25,06-06-2024 14:18:26,1.192s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:18:26,06-06-2024 14:18:27,0.686s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:27,06-06-2024 14:18:27,0.514s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:18:27,06-06-2024 14:18:29,2.008s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:18:29,06-06-2024 14:18:30,0.414s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:18:30,06-06-2024 14:18:30,0.176s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:18:30,06-06-2024 14:18:35,5.501s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:18:30,06-06-2024 14:18:30,0.663s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:18:30,06-06-2024 14:18:33,2.496s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:18:33,06-06-2024 14:18:33,0.287s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:18:33,06-06-2024 14:18:34,0.706s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:18:34,06-06-2024 14:18:34,0.483s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:34,06-06-2024 14:18:35,0.850s,FAILED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:18:35,06-06-2024 14:18:45,9.203s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:18:35,06-06-2024 14:18:36,0.784s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:18:36,06-06-2024 14:18:38,2.147s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:18:38,06-06-2024 14:18:38,0.175s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:18:38,06-06-2024 14:18:39,0.414s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:18:39,06-06-2024 14:18:39,0.583s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:39,06-06-2024 14:18:40,0.371s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:18:40,06-06-2024 14:18:41,0.964s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:18:41,06-06-2024 14:18:41,0.664s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:41,06-06-2024 14:18:42,0.497s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:18:42,06-06-2024 14:18:44,2.015s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:18:44,06-06-2024 14:18:44,0.424s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:18:44,06-06-2024 14:18:45,0.148s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:18:45,06-06-2024 14:18:55,10.352s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:18:45,06-06-2024 14:18:45,0.734s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:18:45,06-06-2024 14:18:48,2.475s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:18:48,06-06-2024 14:18:48,0.281s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:18:48,06-06-2024 14:18:49,0.770s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:18:49,06-06-2024 14:18:49,0.490s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:49,06-06-2024 14:18:50,0.507s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:18:50,06-06-2024 14:18:51,0.942s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:18:51,06-06-2024 14:18:51,0.370s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:18:51,06-06-2024 14:18:52,0.849s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:18:52,06-06-2024 14:18:54,2.008s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:18:54,06-06-2024 14:18:55,0.759s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:18:55,06-06-2024 14:18:55,0.151s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:18:55,06-06-2024 14:19:06,11.438s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:18:55,06-06-2024 14:18:56,0.649s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:18:56,06-06-2024 14:18:59,3.007s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:18:59,06-06-2024 14:18:59,0.214s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:18:59,06-06-2024 14:18:59,0.685s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:18:59,06-06-2024 14:19:00,0.813s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:19:00,06-06-2024 14:19:01,1.062s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:19:01,06-06-2024 14:19:03,1.249s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:19:03,06-06-2024 14:19:03,0.686s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:19:03,06-06-2024 14:19:04,0.501s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:19:04,06-06-2024 14:19:06,2.003s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:19:06,06-06-2024 14:19:06,0.402s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:19:06,06-06-2024 14:19:06,0.149s,PASSED
,,,,,,,
Test Cases/TC_Login,Chrome 114.0.0.0,,,06-06-2024 14:19:06,06-06-2024 14:19:17,10.321s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,06-06-2024 14:19:06,06-06-2024 14:19:07,0.647s,PASSED
"navigateToUrl(""https://hasaki.vn/"")",Chrome 114.0.0.0,,,06-06-2024 14:19:07,06-06-2024 14:19:10,2.569s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,06-06-2024 14:19:10,06-06-2024 14:19:10,0.310s,PASSED
"click(findTestObject(""Page_Login/button_Yes_KhuyenMai""))",Chrome 114.0.0.0,,,06-06-2024 14:19:10,06-06-2024 14:19:11,0.693s,PASSED
"click(findTestObject(""Page_Login/img_Page""))",Chrome 114.0.0.0,,,06-06-2024 14:19:11,06-06-2024 14:19:11,0.446s,PASSED
"click(findTestObject(""Page_Login/Link_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:19:11,06-06-2024 14:19:12,0.573s,PASSED
"setText(findTestObject(""Page_Login/input_username""), username)",Chrome 114.0.0.0,,,06-06-2024 14:19:12,06-06-2024 14:19:13,1.288s,PASSED
"setEncryptedText(findTestObject(""Page_Login/input_password""), password)",Chrome 114.0.0.0,,,06-06-2024 14:19:13,06-06-2024 14:19:14,0.718s,PASSED
"click(findTestObject(""Page_Login/button_Login""))",Chrome 114.0.0.0,,,06-06-2024 14:19:14,06-06-2024 14:19:14,0.509s,PASSED
delay(2),Chrome 114.0.0.0,,,06-06-2024 14:19:14,06-06-2024 14:19:16,2.008s,PASSED
"verifyElementText(findTestObject(""Page_Login/LoginExpected""), Expected)",Chrome 114.0.0.0,,,06-06-2024 14:19:16,06-06-2024 14:19:16,0.418s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,06-06-2024 14:19:16,06-06-2024 14:19:17,0.139s,PASSED
